"scientificName","latitude","longitude","date","effort_distance_km","run","event_id"
"Calypte anna",32.7280417,-117.1467447,2013-12-22,0.161,150,392
"Calypte anna",34.266491,-117.20157,2017-10-25,0.161,150,393
"Calypte anna",37.1396048,-120.8694389,2014-11-22,0.2,150,394
"Calypte anna",34.014791,-118.015718,2013-10-21,0.193,150,395
"Calypte anna",34.108811,-117.6338983,2013-02-15,0.241,150,396
"Calypte anna",34.148989,-118.7574381,2013-07-12,0.161,150,397
"Calypte anna",37.241476,-121.795631,2016-06-04,0.161,150,398
"Calypte anna",48.4589211,-123.2946682,2014-04-23,0.2,150,399
"Calypte anna",33.88883,-117.799887,2015-04-08,0.241,150,400
"Calypte anna",33.7138764,-112.285404,2017-06-29,0.241,150,401
"Calypte anna",37.504712,-122.287151,2014-05-12,0.161,150,402
"Calypte anna",34.0526222,-117.2673975,2017-09-26,0.241,150,403
"Calypte anna",35.2755692,-120.6697706,2015-12-13,0.241,150,404
"Calypte anna",38.9127079,-121.0851932,2017-07-27,0.193,150,405
"Calypte anna",34.7625394,-111.7646103,2016-09-20,0.161,150,406
"Calypte anna",44.048048,-123.047326,2015-04-06,0.241,150,407
"Calypte anna",45.4740256,-122.6738503,2017-01-11,0.161,150,408
"Calypte anna",34.4402678,-119.2717743,2015-03-14,0.161,150,409
"Calypte anna",47.22571,-122.91997,2017-07-06,0.161,150,410
"Calypte anna",49.6949271,-124.9980104,2017-09-08,0.2,150,411
"Calypte anna",47.4057562,-122.4497938,2017-08-10,0.161,150,412
"Calypte anna",40.3068952,-121.2171297,2016-08-04,0.161,150,413
"Calypte anna",34.1437991,-117.5124907,2017-03-09,0.201,150,414
"Calypte anna",32.20162,-110.931872,2014-12-08,0.161,150,415
"Calypte anna",36.9016045,-121.5945554,2013-05-06,0.161,150,416
"Calypte anna",31.912763,-109.136661,2015-08-23,0.161,150,417
"Calypte anna",45.6559511,-122.8225969,2013-05-11,0.161,150,418
"Calypte anna",33.6209985,-117.8917551,2014-02-23,0.161,150,419
"Calypte anna",34.1127639,-119.0821409,2015-02-16,0.161,150,420
"Calypte anna",32.1830644,-110.8157989,2017-07-25,0.193,150,421
"Calypte anna",34.2622353,-118.2957602,2017-10-01,0.161,150,422
"Calypte anna",45.2176199,-123.206809,2017-06-30,0.161,150,423
"Calypte anna",47.125347,-122.4837425,2016-04-19,0.161,150,424
"Calypte anna",40.667104,-122.3098174,2017-05-13,0.161,150,425
"Calypte anna",37.9239058,-122.5588064,2013-05-08,0.161,150,426
"Calypte anna",37.4819334,-118.6094391,2017-10-08,0.241,150,427
"Calypte anna",45.490641,-122.493218,2017-08-28,0.161,150,428
"Calypte anna",44.5489066,-123.2574524,2016-10-09,0.161,150,429
"Calypte anna",34.290466,-119.198004,2017-12-30,0.235,150,430
"Calypte anna",36.9987398,-122.0572364,2013-02-15,0.161,150,431
"Calypte anna",37.8775745,-122.4591999,2013-02-12,0.161,150,432
"Calypte anna",39.0743766,-121.0813171,2017-04-14,0.193,150,433
"Calypte anna",33.3507369,-112.0758826,2017-10-08,0.161,150,434
"Calypte anna",47.7121475,-122.1700837,2014-10-31,0.161,150,435
"Calypte anna",38.5028738,-121.5667482,2017-01-12,0.161,150,436
"Calypte anna",44.0336011,-123.0630755,2014-09-23,0.161,150,437
"Calypte anna",32.7188917,-111.5326667,2017-09-18,0.161,150,438
"Calypte anna",38.204251,-122.7470316,2015-03-25,0.161,150,439
"Calypte anna",37.43279,-122.18122,2015-10-29,0.161,150,440
"Calypte anna",33.6812014,-117.3384557,2015-10-10,0.161,150,441
"Calypte anna",37.8204527,-122.2470908,2016-07-30,0.2,150,442
"Calypte anna",36.557704,-121.813905,2015-04-03,0.161,150,443
"Calypte anna",42.05724,-124.275051,2015-06-13,0.161,150,444
"Calypte anna",45.3321092,-122.4250746,2017-12-17,0.161,150,445
"Calypte anna",37.35252,-122.07865,2013-12-16,0.161,150,446
"Calypte anna",28.5084721,-114.0242851,2017-10-24,0.161,150,447
"Calypte anna",45.4749923,-122.7166411,2017-09-02,0.225,150,448
"Calypte anna",35.277799,-120.657651,2016-02-20,0.241,150,449
"Calypte anna",36.417801,-121.913956,2015-01-07,0.161,150,450
"Calypte anna",31.554396,-110.262966,2016-03-10,0.161,150,451
"Calypte anna",45.3384325,-123.1843543,2013-07-31,0.161,150,452
"Calypte anna",47.146161,-122.448958,2013-11-23,0.161,150,453
"Calypte anna",47.2252428,-122.4355111,2013-01-10,0.241,150,454
"Calypte anna",37.8839546,-122.1925378,2016-03-23,0.2,150,455
"Calypte anna",37.5141683,-122.1966147,2015-09-30,0.161,150,456
"Calypte anna",32.3554513,-111.0498476,2017-03-11,0.161,150,457
"Calypte anna",34.5609095,-119.7698674,2016-06-10,0.241,150,458
"Calypte anna",33.4677384,-111.922943,2015-09-03,0.161,150,459
"Calypte anna",37.741289,-120.9448278,2013-02-16,0.161,150,460
"Calypte anna",47.6742739,-122.2920263,2017-03-25,0.161,150,461
"Calypte anna",33.98517,-118.45092,2015-04-21,0.161,150,462
"Calypte anna",34.1536503,-118.1098294,2017-05-24,0.161,150,463
"Calypte anna",38.0293,-121.28406,2015-08-13,0.161,150,464
"Calypte anna",36.3856638,-121.9005972,2016-12-18,0.161,150,465
"Calypte anna",33.7843194,-118.3320236,2014-02-01,0.161,150,466
"Calypte anna",38.4413029,-120.917347,2017-11-11,0.161,150,467
"Calypte anna",48.411511,-123.315451,2017-03-14,0.2,150,468
"Calypte anna",36.673267,-121.763872,2014-01-03,0.161,150,469
"Calypte anna",37.782311,-122.393402,2015-12-29,0.161,150,470
"Calypte anna",48.4576261,-123.4362674,2016-04-10,0.2,150,471
"Calypte anna",45.7260155,-122.5806856,2017-05-03,0.161,150,472
"Calypte anna",33.0419104,-117.2912407,2016-02-03,0.161,150,473
"Calypte anna",38.274053,-122.7244145,2015-02-01,0.161,150,474
"Calypte anna",36.9794484,-121.9251323,2013-09-20,0.161,150,475
"Calypte anna",33.53212,-117.15359,2014-04-28,0.161,150,476
"Calypte anna",45.4543,-123.855761,2016-01-20,0.161,150,477
"Calypte anna",49.08444,-123.075704,2017-11-20,0.2,150,478
"Calypte anna",38.9728877,-123.1303761,2017-02-11,0.161,150,479
"Calypte anna",45.4402182,-122.6432911,2015-01-11,0.161,150,480
"Calypte anna",39.2246958,-121.2691069,2015-05-06,0.161,150,481
"Calypte anna",33.437029,-112.411019,2017-03-12,0.161,150,482
"Calypte anna",48.6174443,-123.4162018,2016-03-17,0.2,150,483
"Calypte anna",38.5437475,-122.8745484,2013-10-27,0.161,150,484
"Calypte anna",35.3135698,-120.8374043,2017-12-11,0.161,150,485
"Calypte anna",33.63315,-117.32855,2013-04-30,0.161,150,486
"Calypte anna",36.8625852,-121.8150458,2016-07-24,0.23,150,487
"Calypte anna",32.1658457,-110.8174342,2016-11-06,0.193,150,488
"Calypte anna",34.141466,-117.937471,2014-03-27,0.193,150,489
"Calypte anna",34.220572,-119.0569603,2014-01-28,0.161,150,490
"Calypte anna",48.766568,-123.302384,2017-12-10,0.168,150,491
"Calypte anna",39.9587302,-120.8893973,2013-02-17,0.161,150,492
"Calypte anna",47.632429,-122.3956132,2017-12-30,0.161,150,493
"Calypte anna",33.755461,-117.7850944,2014-12-14,0.161,150,494
"Calypte anna",37.6112759,-120.9448573,2015-05-07,0.161,150,495
"Calypte anna",33.6820792,-117.364088,2013-06-09,0.161,150,496
"Calypte anna",34.1655861,-118.5896736,2016-01-23,0.241,150,497
"Calypte anna",32.508082,-110.9120538,2016-05-05,0.161,150,498
"Calypte anna",32.5375517,-110.8829498,2014-09-18,0.161,150,499
"Calypte anna",43.605295,-116.695881,2017-10-23,0.161,150,500
"Calypte anna",49.091201,-121.948705,2016-11-08,0.2,150,501
"Calypte anna",36.992485,-119.714164,2016-01-01,0.161,150,502
"Calypte anna",47.6590467,-122.5172428,2017-12-16,0.225,150,503
"Calypte anna",34.074576,-118.386727,2016-11-26,0.241,150,504
"Calypte anna",45.7206676,-122.885921,2015-04-04,0.161,150,505
"Calypte anna",33.9174916,-118.0066904,2017-04-04,0.161,150,506
"Calypte anna",33.730643,-112.535426,2017-09-05,0.161,150,507
"Calypte anna",32.7149441,-116.7606032,2016-11-07,0.2,150,508
"Calypte anna",45.607064,-122.673612,2016-07-15,0.161,150,509
"Calypte anna",37.7277894,-122.3736835,2014-12-30,0.2,150,510
"Calypte anna",33.61474,-117.31211,2014-03-01,0.161,150,511
"Calypte anna",32.206291,-110.9584777,2013-04-04,0.161,150,512
"Calypte anna",33.7335035,-117.0208955,2016-01-02,0.161,150,513
"Calypte anna",38.0530757,-122.1629906,2014-05-25,0.161,150,514
"Calypte anna",34.178936,-119.206382,2016-12-07,0.161,150,515
"Calypte anna",40.573836,-122.385443,2017-09-07,0.161,150,516
"Calypte anna",34.236139,-119.265134,2017-03-23,0.161,150,517
"Calypte anna",37.556002,-122.05069,2017-10-10,0.161,150,518
"Calypte anna",32.711314,-117.241571,2014-03-07,0.161,150,519
"Calypte anna",38.521918,-121.968821,2017-03-13,0.241,150,520
"Calypte anna",42.46904,-122.85268,2017-09-18,0.161,150,521
"Calypte anna",43.32421,-123.33915,2014-05-27,0.161,150,522
"Calypte anna",37.0103493,-119.5752919,2017-06-12,0.161,150,523
"Calypte anna",37.0556,-119.35978,2013-05-07,0.2,150,524
"Calypte anna",36.9830662,-121.8755972,2013-06-22,0.241,150,525
"Calypte anna",38.2582334,-122.442584,2015-12-30,0.161,150,526
"Calypte anna",38.4703202,-122.6883478,2017-04-01,0.209,150,527
"Calypte anna",32.6060525,-117.0920545,2014-05-10,0.161,150,528
"Calypte anna",37.7828685,-122.4949139,2013-03-07,0.161,150,529
"Calypte anna",32.8756402,-117.2108509,2014-12-13,0.241,150,530
"Calypte anna",33.431957,-111.058705,2017-06-07,0.161,150,531
"Calypte anna",36.9232515,-121.8340874,2017-06-23,0.161,150,532
"Calypte anna",36.993265,-121.986801,2014-06-22,0.161,150,533
"Calypte anna",48.4587076,-123.3274233,2016-02-22,0.2,150,534
"Calypte anna",34.1663223,-119.0571588,2014-01-10,0.161,150,535
"Calypte anna",37.196698,-113.7775326,2016-05-12,0.161,150,536
"Calypte anna",33.4614311,-116.0925186,2017-01-02,0.161,150,537
"Calypte anna",32.56549,-117.095521,2015-01-15,0.161,150,538
"Calypte anna",37.000215,-121.936126,2015-08-18,0.161,150,539
"Calypte anna",34.16159,-119.125173,2014-10-15,0.161,150,540
"Calypte anna",38.735795,-120.796931,2017-01-14,0.161,150,541
"Calypte anna",34.193903,-119.243303,2017-03-15,0.161,150,542
"Calypte anna",34.4554033,-118.5590672,2013-10-27,0.161,150,543
"Calypte anna",33.637504,-116.266995,2016-10-08,0.161,150,544
"Calypte anna",38.8096405,-120.9031432,2016-11-30,0.161,150,545
"Calypte anna",34.220866,-112.761407,2016-10-06,0.161,150,546
"Calypte anna",31.3845858,-110.2383301,2014-04-29,0.161,150,547
"Calypte anna",44.0439449,-123.1430669,2017-02-25,0.161,150,548
"Calypte anna",37.6568997,-119.0613914,2013-07-17,0.241,150,549
"Calypte anna",37.7424137,-120.1877069,2013-10-15,0.161,150,550
"Calypte anna",37.936734,-122.699131,2014-01-01,0.201,150,551
"Calypte anna",31.873476,-110.967879,2016-03-12,0.241,150,552
"Calypte anna",32.2253769,-110.9336436,2014-04-07,0.161,150,553
"Calypte anna",38.142156,-120.489473,2013-03-17,0.161,150,554
"Calypte anna",34.2851926,-119.274142,2016-07-18,0.2,150,555
"Calypte anna",34.187212,-118.173289,2016-08-19,0.161,150,556
"Calypte anna",34.5307427,-118.5222244,2015-09-03,0.161,150,557
"Calypte anna",37.7841656,-122.4265122,2017-06-30,0.161,150,558
"Calypte anna",47.797845,-122.3456948,2013-06-19,0.161,150,559
"Calypte anna",33.4504031,-116.8965816,2016-08-20,0.161,150,560
"Calypte anna",47.6302892,-122.5583639,2015-03-22,0.161,150,561
"Calypte anna",48.436695,-123.387871,2016-04-02,0.2,150,562
"Calypte anna",34.3156046,-118.1360507,2013-05-28,0.161,150,563
"Calypte anna",37.709202,-121.744915,2014-12-18,0.161,150,564
"Calypte anna",48.4264076,-123.3983946,2016-12-02,0.2,150,565
"Calypte anna",47.287577,-122.4943346,2016-07-04,0.161,150,566
"Calypte anna",33.4968539,-117.6535749,2015-12-26,0.161,150,567
"Calypte anna",34.4283282,-119.6012449,2014-01-01,0.161,150,568
"Calypte anna",38.4066405,-122.0093322,2014-01-02,0.161,150,569
"Calypte anna",48.4305,-123.30454,2016-01-16,0.2,150,570
"Calypte anna",49.338294,-123.250126,2017-12-31,0.161,150,571
"Calypte anna",33.27451,-116.39457,2013-12-02,0.161,150,572
"Calypte anna",34.436352,-119.770421,2014-07-05,0.241,150,573
"Calypte anna",33.8865734,-112.0387673,2015-01-20,0.161,150,574
"Calypte anna",45.4087925,-122.7862179,2013-02-17,0.161,150,575
"Calypte anna",33.360369,-111.947579,2016-11-24,0.161,150,576
"Calypte anna",40.648273,-122.668449,2016-03-29,0.161,150,577
"Calypte anna",36.9620969,-121.9900696,2015-03-22,0.23,150,578
"Calypte anna",37.0860762,-121.1816165,2013-03-11,0.241,150,579
"Calypte anna",32.8250225,-117.080934,2016-01-03,0.161,150,580
"Calypte anna",44.6016619,-123.2661844,2017-12-25,0.161,150,581
"Calypte anna",32.8350926,-117.278519,2015-02-10,0.161,150,582
"Calypte anna",48.708485,-122.4402452,2016-05-27,0.161,150,583
"Calypte anna",38.5346633,-121.5004742,2017-01-23,0.161,150,584
"Calypte anna",33.6067385,-111.8457502,2017-12-04,0.161,150,585
"Calypte anna",42.4262257,-123.4375771,2017-03-19,0.161,150,586
"Calypte anna",34.4509976,-119.1664803,2017-06-24,0.161,150,587
"Calypte anna",33.52844,-117.755899,2016-12-23,0.161,150,588
"Calypte anna",37.5629495,-122.2877777,2015-02-19,0.161,150,589
"Calypte anna",48.476405,-123.377291,2017-12-30,0.2,150,590
"Calypte anna",40.58802,-124.25835,2016-01-07,0.2,150,591
"Calypte anna",32.937828,-117.242374,2015-03-13,0.161,150,592
"Calypte anna",34.280131,-118.527417,2017-12-16,0.201,150,593
"Calypte anna",46.124137,-122.945203,2015-12-20,0.161,150,594
"Calypte anna",34.0334854,-118.4162201,2013-01-20,0.161,150,595
"Calypte anna",31.4107349,-110.2259595,2015-10-22,0.161,150,596
"Calypte anna",47.285341,-122.5891234,2017-02-16,0.161,150,597
"Calypte anna",32.3045816,-110.9464216,2015-04-25,0.161,150,598
"Calypte anna",45.3871185,-122.5305176,2015-05-09,0.161,150,599
"Calypte anna",47.260491,-122.476493,2013-12-21,0.161,150,600
"Calypte anna",34.283624,-118.684076,2017-04-14,0.161,150,601
"Calypte anna",39.190777,-121.325916,2015-02-23,0.161,150,602
"Calypte anna",44.5778566,-123.2923441,2014-02-14,0.161,150,603
"Calypte anna",33.6304063,-117.5543947,2013-02-17,0.161,150,604
"Calypte anna",45.626086,-122.674681,2016-12-27,0.161,150,605
"Calypte anna",38.492798,-122.7682471,2017-05-27,0.161,150,606
"Calypte anna",36.9522881,-121.7027015,2017-11-24,0.2,150,607
"Calypte anna",37.29482,-122.08103,2015-03-28,0.161,150,608
"Calypte anna",47.599486,-122.0390832,2017-04-04,0.18,150,609
"Calypte anna",37.3773551,-122.0397506,2016-01-15,0.161,150,610
"Calypte anna",35.560495,-118.220604,2017-10-14,0.161,150,611
"Calypte anna",47.9240864,-122.7024627,2017-04-16,0.161,150,612
"Calypte anna",38.5350745,-121.7649722,2015-04-20,0.161,150,613
"Calypte anna",37.889637,-122.270153,2017-05-24,0.161,150,614
"Calypte anna",48.4083588,-122.3167402,2017-04-02,0.241,150,615
"Calypte anna",37.28589,-121.80697,2014-12-27,0.161,150,616
"Calypte anna",39.703814,-121.942864,2016-09-13,0.161,150,617
"Calypte anna",50.0969634,-125.2475309,2017-02-11,0.2,150,618
"Calypte anna",37.606677,-120.9601,2017-10-03,0.161,150,619
"Calypte anna",45.53585,-123.10529,2016-02-15,0.161,150,620
"Calypte anna",34.4344607,-119.7149062,2017-09-06,0.161,150,621
"Calypte anna",38.4135174,-122.7617455,2015-01-14,0.161,150,622
"Calypte anna",35.30377,-120.37719,2015-04-24,0.241,150,623
"Calypte anna",37.5323439,-122.0717385,2017-09-22,0.161,150,624
"Calypte anna",47.048138,-122.929949,2015-11-05,0.161,150,625
"Calypte anna",36.018298,-121.470044,2016-06-07,0.161,150,626
"Calypte anna",37.292779,-121.767625,2017-10-05,0.161,150,627
"Calypte anna",34.14465,-118.03952,2016-01-07,0.161,150,628
"Calypte anna",37.9626046,-122.0381944,2017-07-23,0.17,150,629
"Calypte anna",36.390955,-121.595225,2016-05-22,0.161,150,630
"Calypte anna",31.8825547,-110.9673348,2015-03-15,0.161,150,631
"Calypte anna",34.2259435,-118.2644534,2016-04-02,0.161,150,632
"Calypte anna",34.8586088,-112.4361849,2015-08-27,0.161,150,633
"Calypte anna",33.1989149,-115.6259022,2013-05-11,0.161,150,634
"Calypte anna",34.237735,-119.059516,2013-03-13,0.161,150,635
"Calypte anna",32.998459,-114.485893,2015-01-02,0.193,150,636
"Calypte anna",38.555775,-121.3550663,2015-09-23,0.161,150,637
"Calypte anna",37.2238017,-122.4056768,2016-02-15,0.161,150,638
"Calypte anna",45.750115,-122.8437651,2017-01-27,0.161,150,639
"Calypte anna",37.733536,-122.447014,2017-03-23,0.161,150,640
"Calypte anna",44.066222,-123.080665,2016-05-15,0.161,150,641
"Calypte anna",36.521648,-121.8479,2016-08-10,0.161,150,642
"Calypte anna",34.242221,-116.881633,2017-08-08,0.161,150,643
"Calypte anna",33.3482216,-111.953752,2016-10-17,0.161,150,644
"Calypte anna",37.3661417,-122.0529266,2013-01-05,0.161,150,645
"Calypte anna",38.500643,-121.045419,2013-04-14,0.177,150,646
"Calypte anna",34.39823,-119.7222608,2017-09-29,0.161,150,647
"Calypte anna",45.512774,-122.772946,2017-04-16,0.161,150,648
"Calypte anna",34.2472309,-118.0334616,2013-04-10,0.161,150,649
"Calypte anna",37.8060065,-122.4285775,2014-04-11,0.201,150,650
"Calypte anna",32.7881083,-117.2327601,2017-01-14,0.161,150,651
"Calypte anna",44.613703,-123.002219,2016-12-17,0.2,150,652
"Calypte anna",40.147602,-122.3433155,2013-01-11,0.161,150,653
"Calypte anna",49.2432956,-123.0976546,2016-01-01,0.2,150,654
"Calypte anna",36.08184,-119.051776,2017-01-09,0.161,150,655
"Calypte anna",32.2040773,-110.8625382,2016-03-13,0.161,150,656
"Calypte anna",33.56926,-117.16522,2015-09-12,0.161,150,657
"Calypte anna",36.6586939,-119.4816613,2014-01-08,0.161,150,658
"Calypte anna",38.5568243,-121.2589252,2017-05-20,0.2,150,659
"Calypte anna",36.063855,-115.300834,2014-02-16,0.161,150,660
"Calypte anna",32.3341295,-110.8822123,2013-12-15,0.161,150,661
"Calypte anna",40.6522853,-122.3155975,2016-03-17,0.161,150,662
"Calypte anna",37.3568489,-121.8738785,2016-08-08,0.2,150,663
"Calypte anna",34.4688735,-120.0689739,2014-10-15,0.161,150,664
"Calypte anna",34.421367,-111.512033,2016-05-18,0.161,150,665
"Calypte anna",33.1766567,-117.2698494,2017-10-19,0.161,150,666
"Calypte anna",32.8269158,-117.2599554,2015-02-03,0.161,150,667
"Calypte anna",34.2341512,-118.8783951,2013-01-16,0.161,150,668
"Calypte anna",37.7809053,-121.486068,2016-03-30,0.241,150,669
"Calypte anna",35.2933234,-120.6488514,2017-12-24,0.161,150,670
"Calypte anna",34.6800195,-120.4604774,2014-11-06,0.161,150,671
"Calypte anna",34.4220448,-119.8255634,2014-05-31,0.161,150,672
"Calypte anna",33.883423,-117.846999,2015-04-24,0.241,150,673
"Calypte anna",37.8877918,-122.1010973,2016-03-25,0.161,150,674
"Calypte anna",48.1069088,-123.3625388,2015-09-27,0.161,150,675
"Calypte anna",36.9624161,-121.874632,2013-03-18,0.161,150,676
"Calypte anna",34.2436548,-118.7756334,2016-02-14,0.161,150,677
"Calypte anna",34.3774218,-119.306864,2014-01-06,0.161,150,678
"Calypte anna",40.762932,-122.785362,2014-09-01,0.161,150,679
"Calypte anna",44.6127295,-124.0454259,2017-11-06,0.201,150,680
"Calypte anna",48.112564,-122.34959,2016-09-01,0.161,150,681
"Calypte anna",37.9400547,-121.6318434,2013-12-17,0.2,150,682
"Calypte anna",47.7856675,-122.2340584,2013-10-18,0.161,150,683
"Calypte anna",48.507206,-123.4166336,2017-02-18,0.2,150,684
"Calypte anna",38.0252079,-121.3538218,2014-11-16,0.161,150,685
"Calypte anna",39.5111927,-123.7643015,2015-03-02,0.241,150,686
"Calypte anna",48.4654631,-123.3389032,2016-03-22,0.2,150,687
"Calypte anna",35.4416521,-118.901521,2017-07-08,0.161,150,688
"Calypte anna",38.2967572,-122.2824508,2017-12-11,0.161,150,689
"Calypte anna",37.7707068,-122.4749315,2014-06-02,0.161,150,690
"Calypte anna",37.7979501,-122.4136484,2017-01-26,0.161,150,691
"Calypte anna",37.6363508,-122.4859888,2017-10-10,0.161,150,692
"Calypte anna",38.5593889,-121.5010884,2015-12-13,0.161,150,693
"Calypte anna",48.4773361,-123.4463251,2016-12-17,0.2,150,694
"Calypte anna",32.582686,-117.072457,2016-12-17,0.161,150,695
"Calypte anna",34.3513889,-117.9341667,2016-06-20,0.161,150,696
"Calypte anna",34.4985583,-119.8116723,2015-05-09,0.161,150,697
"Calypte anna",34.4663813,-119.8016489,2015-05-09,0.161,150,698
"Calypte anna",33.3473926,-111.9292635,2013-03-03,0.161,150,699
"Calypte anna",34.673867,-119.666827,2016-06-12,0.241,150,700
"Calypte anna",38.4483011,-122.3787059,2016-06-15,0.161,150,701
"Calypte anna",37.2805556,-122.1194444,2013-02-17,0.161,150,702
"Calypte anna",46.9400472,-123.0341989,2017-05-06,0.241,150,703
"Calypte anna",32.3747288,-110.6908393,2014-06-25,0.193,150,704
"Calypte anna",37.410046,-122.08467,2016-12-19,0.161,150,705
"Calypte anna",33.7760439,-117.8627336,2016-01-25,0.241,150,706
"Calypte anna",38.00079,-119.15115,2015-08-21,0.161,150,707
"Calypte anna",37.4299801,-122.0772752,2016-02-03,0.161,150,708
"Calypte anna",49.20857,-123.9701557,2015-09-11,0.2,150,709
"Calypte anna",34.348379,-119.4219714,2017-09-20,0.161,150,710
"Calypte anna",48.71258,-122.3437276,2015-08-09,0.179,150,711
"Calypte anna",33.6559561,-117.7768318,2016-12-18,0.241,150,712
"Calypte anna",38.4935538,-122.0274961,2017-11-21,0.241,150,713
"Calypte anna",34.634856,-120.034204,2013-01-20,0.209,150,714
"Calypte anna",33.8762399,-117.350967,2017-08-17,0.161,150,715
"Calypte anna",38.429404,-122.9017782,2014-10-19,0.161,150,716
"Calypte anna",47.3303383,-122.2714,2016-12-26,0.161,150,717
